Unnamed: 0	Sentence	True Id
2581	irving; 749 s. oakley blvd; 60612; 5347295; ; 	74960612
2582	irving park early learning ctr; 3023 w. montrose; 60618; 5397422; ; 	302360618
2583	jackson,m; 917 w. 88th st.; 60620; 5353341; ; 	91760620
2584	jahn; 3149 n. wolcott; 60657; 5345500; ; 	314960657
2585	jenner; 1119 n. cleveland; 60610; 5348440; ; 	111960610
2586	jensen schol acad; 3030 w. harrison; 60612; 5346840; ; 	303060612
2587	johnson; 1420 s. albany; 60623; 5341829; ; 	142060623
2588	joplin; 7931 s. honore st.; 60620; 5353425; ; 	793160620
2589	jordan; 7414 n. wolcott; 60626; 5342220; ; 	741460626
2590	jungman; 1746 s. miller; 60608; 5347375; ; 	174660608
2591	kanoon; 2233 s. kedzie; 60623; 5341736; ; 	223360623
2592	keller; 3020 w. 108th st.; 60655; 5352636; ; 	302060655
2593	kellman corp comm; 751 s. sacramento blvd; 60612; 5346602; ; 	75160612
2594	kenyatta's day care center; 2334 e. 75th st.; 60649; 2213777; ; 	233460649
2595	kershaw; 6450 s. lowe; 60621; 5353050; ; 	645060621
2596	kiddie korner; 645 w. 127th st.; 60628; 8215437; ; 	64560628
2597	kidwatch plus, inc.; 3901 n. ridgeway; 60618; 5395431; ; 	390160618
2598	kilmer; 6700 n. greenview; 60626; 5342115; ; 	670060626
2599	king; 740 s. campbell ave; 60612; 5347898; ; 	74060612
2600	kinzie; 5625 s. mobile; 60638; 5352425; ; 	562560638
2601	kkp - kiddy kare i; 4444 s. kedzie; 60632; 2476642; ; 	444460632
2602	kkp - kidz colony; 6287 s. archer; 60638; 7670844; ; 	628760638
2603	kkp - little learners daycare; 5923 w. 63rd st.; 60609; 5815541; ; 	592360609
2604	kkp - little tykes i; 1711 w. 35th st.; 60609; 2548396; ; 	171160609
2605	kkp - little tykes ii; 1723 w. 35th st.; 60609; 5791793; ; 	172360609
2606	kohn; 10414 s. state; 60628; 5355489; ; 	1041460628
2607	kozminski com acad; 936 e. 54th st.; 60615; 5350980; ; 	93660615
2608	lafayette; 2714 w. augusta bl.; 60622; 5344326; ; 	271460622
2609	lara; 4619 s. wolcott; 60609; 5354389; ; 	461960609
2610	lasalle lang acad; 1148 n. honore; 60614; 5344284; ; 	1148
2611	laurance amour; 630 s. ashland; 60607; 9426501; ; 	63060607
2612	lavizzo; 138 w. 109th st; 60628; 5355300; ; 	13860628
2613	lawndale; 3500 w. douglas; 60623; 5341635; ; 	350060623
2614	lawrence; 9928 s. crandon; 60617; 5356320; ; 	992860617
2615	lee; 6448 s. tripp; 60629; 5352255; ; 	644860629
2616	leland; 5221 w. congress; 60644; 5346340; ; 	522160644
2617	lenart; 8101 s. lasalle; 60620; 5350040; ; 	810160620
2618	lewis; 1431 n. leamington; 60651; 5343060; ; 	143160651
2619	libby; 5338 s. loomis; 60609; 5359350; ; 	533860609
2620	linne; 3221 n. sacramento; 60618; 5345262; ; 	322160618
2621	little village; 2620 s. lawndale; 60623; 5341880; ; 	262060623
2622	lloyd; 2103 n. lamon; 60639; 5343070; ; 	210360639
2623	love learning center; 362 e. 61st st; 60637; 7520243; ; 	22860637
2624	lovett; 6333 w. bloomingdale; 60639; 5343130; ; 	633360639
2625	lozano; 1424 n. cleaver; 60622; 5344150; ; 	142460622
2626	lutheran day nursery; 1802 n. fairfield; 60647; 4864222; ; 	180260647
2627	lutheran family mission day care iii; 5251 w. north ave.; 60637; 6372344; ; 	525160637
2628	lutheran family mission fam cnt; 4920 w madison; 60644; 9214960; ; 	492060644
2629	lutheran social services-north austin; 1500 n. mason; 60651; 2371930; ; 	150060651
2630	lutheran social services-roger park; 1754 w. devon; 60660; 2623366; ; 	175460660
2631	lutheran social services-winthrop; 4848 n. winthrop; 60640; 8783210; ; 	484860640
2632	madison; 7433 s. dorchester; 60619; 5350551; ; 	743360619
2633	marconi; 230 n. kolmar; 60624; 5346210; ; 	23060624
2634	marcy newberry austin town; 5610 w. lake st.; 60644; 2611505; ; 	561060644
2635	marcy newberry marcy center; 1539 s. springfield; 60623; 7622300; ; 	153960623
2636	marillac social center; 212 s. francisco ave; 60612; 7227440; ; 	21260612
2637	marin/ lowell; 3320 w. evergreen; 60651; 5344300; ; 	332060651
2638	marquette; 6550 s. richmond; 60629; 5359260; ; 	655060629
2639	marsh; 9810 s. exchange; 60617; 5356430; ; 	981060617
2640	mary crane; 2905 n. leavitt; 60618; 3485528; ; 	290560618
2641	mary crane east 0-3; 2974 n. clybourn; 60618; 3485528; ; 	297460618
2642	mary crane north; 2905 n. leavitt; 60618; 3485528; ; 	290560618
2643	mary crane north 0-3; 2905 n. leavitt; 60618; 3485528; ; 	290560618
2644	mason; 4216 w. 19th st.; 60623; 5341530; ; 	421660623
2645	may; 512 s. lavergne; 60644; 5346140; ; 	51260644
2646	mayo; 249 e. 37th st.; 60653; 5351260; ; 	24960653
2647	mcauliffe; 1841 n. springfield; 60647; 5344400; ; 	184160647
2648	mccann's daycare center; 8612 s. stony island; 60617; 3757932; ; 	861260617
2649	mcclellan; 3527 s. wallace; 60609; 5351732; ; 	352760609
2650	mccormick; 2712 s. sawyer; 60623; 5357252; ; 	271260623
2651	mccutcheon; 4846 n. sheridan rd; 60640; 5342680; ; 	4865
2652	mcdowell; 1419 e. 89th st.; 60619; 5356404; ; 	141960619
2653	mckay; 7059 s. washtenaw; 60629; 5359340; ; 	705960629
2654	mcnair acad ctr; 4820 w. walton; 60651; 5348980; ; 	482060651
2655	mcpherson; 4728 n. wolcott ave; 60640; 5342625; ; 	472860640
2656	melody; 412 s. keeler; 60624; 5346850; ; 	41260624
2657	metcalfe; 12339 s. normal; 60628; 5355590; ; 	1233960628
2658	metropolitan family services; 3215 w. 63rd st; 60629; 7374790; ; 	321560629
2659	metropolitan family services 0-3; 3215 w. 63rd st; 60629; 7374790; ; 	321560629
2660	mireles; 9000 s. exchange; 60617; 5356360; ; 	900060617
2661	mitchell; 2233 w. ohio; 60612; 5347655; ; 	223360612
2662	monroe; 3651 w. schubert; 60647; 5344155; ; 	365160647
2663	monroe; 3651 w. shubert; 60647; 5344155; ; 	365160647
2664	moos; 1711 n. california; 60647; 5344340; ; 	171160647
2665	morgan; 8407 s. kerfoot; 60620; 5353366; ; 	840760620
2666	morrill; 6011 s. rockwell; 60629; 5359288; ; 	601160629
2667	morton; 431 n. troy; 60612; 5346791; ; 	43160612
2668	mosaic (portage park); 5332 w. addison; 60641; 7777411; ; 	533260641
2669	mother's touch i; 2501 w. 71st; 60629; 4363177; ; 	250160629
2670	mother's touch ii; 2547 w. 69th street; 60629; 4712532; ; 	254760629
2671	mozart; 2200 n. hamlin; 60647; 5344160; ; 	220060647
2672	mt greenwood; 10841 s. homan; 60655; 5352786; ; 	1084160655
2673	murphy; 3539 w. grace; 60618; 5345223; ; 	353960618
2674	murray lang acad; 5335 s. kenwood; 60615; 5350585; ; 	533560615
2675	nash; 4837 w. erie; 60644; 5346125; ; 	483760644
2676	national teachers acad; 55 west cermak; 60616; 5349970; ; 	5560616
2677	ne ill univ child care center; 5500 n. st louis; 60625; 5390570; ; 	550060625
2678	near north sp. ed ctr.; 739 n. ada st.; 60622; 5347846; ; 	73960622
2679	nettelhorst; 3252 n. broadway; 60657; 5345810; ; 	325260657
2680	nettelhorst; 3252 n. broadway; 60657; 5345810; ; 	325260657
2681	new field; 1707 w. morse; 60626; 5342760; ; 	170760626
2682	new hope lutheran school; 6416 s. washtenaw; 60629; 7769849; ; 	641660629
2683	newberry magnet; 700 w. willow; 60614; 5348000; ; 	70060614
2684	nicholson; 6006 s. peoria; 60621; 5353285; ; 	600660621
2685	nightingale; 5250 s. rockwell; 60632; 5359270; ; 	525060632
2686	nixon; 2121 n. keeler; 60639; 5344375; ; 	212160639
2687	nlu - effie o. ellis hs; 10 s. kedzie; 60612; 5339011; ; 	1060612
2688	nobel; 4127 w. hirsch; 60651; 5344365; ; 	412760651
2689	north avenue; 2001 w. pierce st.; 60622; 3424499; ; 	200160622
2690	north avenue i/t; 2001 w. pierce st.; 60622; 3424499; ; 	200160622
2691	north kenwood day care ctr.; 857 e. pershing rd.; 60653; 2682223; ; 	85760653
2692	north river; 4416 n. troy; 60625; 5340590; ; 	441660625
2693	northwest institute; 4040 w. division; 60651; 2788261; ; 	404060651
2694	northwestern univ settlement hse.; 1400 w. augusta blvd.; 60622; 2787471; ; 	140060622
2695	norwood park; 5900 n. nina; 60631; 5341198; ; 	590060631
2696	o'keeffe; 6941 s. merrill; 60649; 5350600; ; 	694060649
2697	o'toole; 6550 s. seeley; 60636; 5359040; ; 	655060636
2698	ogden; 1443 n. ogden; 60610; 5348110; ; 	144360610
2699	oglesby; 7646 s. green; 60620; 5353060; ; 	764660620
2700	onahan; 6634 w. raven st.; 60631; 5341180; ; 	663460631
2701	onward house; 600 n. leavitt; 60612; 6666729; ; 	60060612
2702	oriole park; 5424 n. oketo; 60656; 5341201; ; 	542460656
2703	otis; 525 n. armour; 60622; 5347665; ; 	52560622
2704	ounce -garfield head start; 30 w. garfield; 60609; 3730234; ; 	3060609
2705	ounce of prev ec center; 5044 s wabash; 60615; 9242334; ; 	504460615
2706	ounce of prev ec center i/t; 5044 s wabash; 60615; 9242334; ; 	504460615
2707	overton cpc; 4935 s. indiana; 60615; 5351811; ; 	493560615
2708	owens; 12450 s. state st.; 60628; 5355661; ; 	1245060628
2709	palmer; 5051 n. kenneth; 60630; 5343704; ; 	505160630
2710	panda montessori academy; 6921 n. ridge; 60645; 3386755; ; 	692160645
2711	park manor; 7037 s. rhodes; 60637; 5353070; ; 	703760637
2712	parker cpc; 328 w. 69th; 60621; 5353853; ; 	32860621
2713	parkman; 245 w. 51st. st.; 60609; 5351739; ; 	24560609
2714	parkside; 6938 s. east end av.; 60649; 5350940; ; 	693860649
2715	pathways to learning; 3416 w. 79th st.; 60652; 4369244; ; 	346060652
2716	peabody; 1444 w. augusta; 60622; 5344170; ; 	144460622
2717	peck; 4026 w. 59th street; 60629; 5352450; ; 	402660629
2718	peirce; 1423 w. bryn mawr; 60660; 5342440; ; 	142360660
2719	penn (blended); 1616 s. avers; 60623; 5341665; ; 	161660623
2720	perez; 1241 w. 19th st.; 60608; 5347650; ; 	124160608
2721	pershing; 3113 s. rhodes; 60616; 5349272; ; 	311360616
2722	peterson; 5510 n. christiana; 60625; 5345070; ; 	551060625
2723	piccolo; 1040 n. keeler; 60651; 5344425; ; 	104060651
2724	pickard; 2301 w. 21st pl.; 60608; 5357280; ; 	230160608
2725	pilsen; 1420 w. 17th st.; 60608; 5347675; ; 	142060608
2726	pirie; 650 e. 85th st; 60619; 5353435; ; 	65060619
2727	portage park; 5330 .w berteau; 60641; 5343576; ; 	533060641
2728	prescott; 1632 w. wrightwood; 60614; 5345505; ; 	163260614
2729	pritzker; 2009 w. schiller st; 60622; 5344415; ; 	200960622
2730	progressive com dc ctr; 56 e. 48th st.; 60615; 9246561; ; 	56460615
2731	prussing; 4650 n. menard; 60630; 5343460; ; 	465060630
2732	pulaski; 2230 w. mclean; 60647; 5344391; ; 	223060647
2733	pullman; 11311 s. forrestville; 60628; 5355395; ; 	1131160628
2734	randolph; 7316 s. hoyne; 60636; 5359015; ; 	731660636
2735	ravenswood; 4332 n. paulina st.; 60613; 5345525; ; 	433260613
2736	ravenswood; 4332 n. paulina st.; 60613; 5345525; ; 	433260613
2737	ravenswood community ccc; 4908 n. damen; 60625; 2714495; ; 	490860625
2738	ray; 5631 s kimbark; 60637; 5350970; ; 	563160637
2739	ray; 5631 s kimbark; 60637; 5350970; ; 	563160637
2740	reavis (blended); 834 e. 50th st.; 60615; 5351060; ; 	83460615
2741	reilly; 3650 w. school; 60618; 5345250; ; 	365060618
2742	reinberg; 3425 n. major; 60634; 5343465; ; 	342560634
2743	revere; 1010 e. 72nd st.; 60619; 5350618; ; 	101060619
2744	robinson; 4225 s. lake park; 60653; 5351777; ; 	422560653
2745	rogers; 7345 n. washtenaw; 60645; 5342125; ; 	734560645
2746	rudolph; 110 n paulina; 60612; 5347460; ; 	11060612
2747	ruggles; 7831 s. prairie; 60619; 5353085; ; 	783160619
2748	ruiz; 2410 s. leavitt; 60608; 5354825; ; 	241060608
2749	ryder; 8716 s. wallace; 60620; 5353843; ; 	871660620
2750	ryerson; 646 n. lawndale; 60624; 5346700; ; 	64660624
2751	salazar; 160 w. wendell; 60610; 5348310; ; 	16060610
2752	salvation army columbus park; 500 s. central; 60644; 9214162; ; 	50060644
2753	salvation army la villita; 3621 w. 24th st.; 60623; 7332355; ; 	362160623
2754	salvation army lawn; 5900 s. spaulding; 60629; 7332533; ; 	590060629
2755	salvation army new hope; 4255 w. division; 60651; 7724908; ; 	425560651
2756	salvation army red shield; 69th and sangamon; 60621; 7332533; ; 	6960621
2757	salvation army shiloah; 9211 s. justine; 60620; 8814142; ; 	921160620
2758	salvation army temple; 1 n. ogden; 60607; 2262649; ; 	160607
2759	sandoval; 5534 s. st louis; 60629; 5350457; ; 	553460629
2760	saucedo; 2850 w. 24th blvd; 60623; 5341770; ; 	285060623
2761	sayre lang acad; 1850 n. newland; 60635; 5343351; ; 	185060635
2762	scammon; 4201 w. henderson; 60641; 5343475; ; 	420160641
2763	schmid; 9755 s. greenwood; 60628; 5356235; ; 	975560628
2764	schubert; 2727 n. long; 60639; 5343080; ; 	272760639
2765	seward; 4600 s. hermitage; 60609; 5354890; ; 	460060609
2766	sexton, a .o.; 6020 s. langley; 60637; 5350640; ; 	602060637
2767	sherman; 1000 w. 52nd st.; 60609; 5351757; ; 	100060609
2768	sherwood (blended); 245 w. 57th st.; 60621; 5350829; ; 	24560621
2769	shields; 4250 s. rockwell; 60632; 5357285; ; 	425060632
2770	shoop; 1460 w. 112th st.; 60643; 5352715; ; 	146060643
2771	skinner; 111 s. throop; 60607; 5347790; ; 	11160607
2772	small stride academy; 10317 s. western; 60643; 2390040; ; 	1031760643
2773	smith; 744 e. 103rd st.; 60628; 5355689; ; 	74460628
2774	smyser; 4310 n. melvina; 60634; 5343711; ; 	431060634
2775	solomon; 6206 n. hamlin; 60659; 5345226; ; 	620660659
2776	songhai; 11725 s. perry; 60628; 5355547; ; 	1172560628
2777	south central holistic pre-k; 8316 s. ellis; 60619; 4830900; ; 	831660619
2778	south east asia ainslie; 1134 w. ainslie st; 60640; 9896927; ; 	113460640
2779	south east asia com broadway; 5120 n. broadway; 60640; 9890960; ; 	512060640
2780	south harper 0-3; 8358 s. stony island; 60617; 7340303; ; 	835860617
2781	south harper montessori sch; 8358 s. stony island; 60617; 7340303; ; 	835860617
2782	south loop; 1915 s. federal; 60605; 5349066; ; 	191560605
2783	south shore academy; 1415 e. 70th st.; 60637; 5348690; ; 	141560637
2784	spencer; 214 n. lavergne; 60644; 5346150; ; 	21460644
2785	spry; 2400 s. marshall bl; 60623; 5341700; ; 	240060623
2786	st augustine - flamboyan; 3401 w. mclean ave.; 60647; 2763423; ; 	340160647
2787	st augustine - nayarit hs; 2610 w. 25th pl.; 60608; 8783653; ; 	261060608
2788	st augustine college - canillatas; 1333-45 w. argyle; 60640; 8783231; ; 	133360640
2789	st vincent depaul; 2145 n. halsted; 60614; 9436776; ; 	214560614
2790	st vincent depaul i/t; 2145 n. halsted; 60614; 9436776; ; 	214560614
2791	st. paul-chaney ford child care; 4526 s. wabash; 60653; 2858721; ; 	452660653
2792	stagg; 7424 s. morgan; 60621; 5353565; ; 	742460621
2793	stevenson; 8010 s. kostner; 60652; 5352280; ; 	801060652
2794	stewart; 4525 n. kenmore; 60640; 5342640; ; 	452560640
2795	stock; 7507 w. birchwood; 60631; 5341215; ; 	750760631
2796	stockton cpc br.; 4425 n. magnolia ave; 60640; 5342510; ; 	442560640
2797	stowe (blended); 3444 w. wabansia; 60647; 5344175; ; 	344460647
2798	sullivan; 8255 s. houston; 60617; 5356585; ; 	825560617
2799	sumner; 4320 w. fifth ave; 60624; 5346730; ; 	432060624
2800	swift; 5900 n. winthrop; 60660; 5342695; ; 	590060660
2801	talcott; 1840 w. ohio; 60622; 5347130; ; 	184060622
2802	talman; 5450 s. talman; 60632; 5357850; ; 	545060632
2803	tanner (blended); 7350 s. evans; 60619; 5353870; ; 	735060619
2804	taylor; 9912 s. avenue h; 60617; 5356240; ; 	991260617
2805	teddy bear 1; 2649 w. 51st st; 60632; 4760700; ; 	264960632
2806	teddy bear 2; 3800 w. 84th street; 60652; 2842141; ; 	380060652
2807	teddy bear 3; 6401 s. pulaski; 60629; 2842292; ; 	640160629
2808	teddy bear 5; 5160 s. pulaski; 60632; 2847030; ; 	516060632
2809	teddy bear vi; 150 s. wacker; 60606; 6412327; ; 	15060606
2810	terry town nursery school; 817 n. hamlin; 60651; 4894271; ; 	81760651
2811	thorp, j.n.; 8914 s. buffalo; 60617; 5356250; ; 	891460617
2812	thresholds mothers' project; 1110 w. belmont; 60657; 4720328; ; 	111060657
2813	thresholds mothers' project i/t; 1110 w. belmont; 60657; 4720328; ; 	111060657
2814	tilton; 223 n. keeler av.; 60624; 5346746; ; 	22360624
2815	tiny tot villa; 8121 s. king drive; 60619; 4836521; ; 	8128
2816	trinity ucc - denton brooks; 6921 s. stony island; 60649; 9552818; ; 	692160649
2817	trumbull; 5200 n. ashland; 60640; 5342430; ; 	520060640
2818	twain; 5134 s. lotus ave; 60638; 5352290; ; 	513460638
2819	uic children's cent i east; 728 w. roosevelt rd; 60607; 4135331; ; 	72860607
2820	uic children's cent ii west; 1919 w. taylor; 60612; 4135326; ; 	191960612
2821	vick, barbara ctr.; 2554 w. 113th st; 60655; 5352671; ; 	255460655
2822	volta; 4950 n. avers; 60625; 5345080; ; 	495060625
2823	von humboldt cpc; 1345 n. rockwell; 60622; 5344668; ; 	134560622
2824	wadsworth; 6420 s. university; 60637; 5350730; ; 	642060637
2825	walsh; 2015 s. peoria; 60608; 5347950; ; 	201560608
2826	ward; 2701 s. shields; 60616; 5349050; ; 	270160616
2827	ward, laura; 410 n. monticello; 60624; 5346440; ; 	41060624
2828	warren; 9239 s. jeffery; 60617; 5356625; ; 	923960617
2829	washington g.; 3611 e. 114th st.; 60617; 5355010; ; 	361160617
2830	washington, h.; 9130 s. university; 60617; 5356225; ; 	913060617
2831	waters; 4540 n. campbell; 60625; 5345090; ; 	454060625
2832	waters; 4540 n. campbell; 60625; 5345090; ; 	454060625
2833	wentworth; 6950 s. sangamon; 60621; 5353394; ; 	695060621
2834	west park acad; 1425 n. tripp; 60651; 5344940; ; 	142560651
2835	west pullman; 11941 s. parnell ave; 60628; 5355500; ; 	1194160628
2836	westcott; 409 w. 80th st.; 60620; 5353394; ; 	40960620
2837	wheatley cpc; 902 e. 133rd pl; 60627; 5355718; ; 	90260627
2838	whistler; 11533 s. ada; 60643; 5355560; ; 	1153360643
2839	whitney; 2815 s. komensky; 60623; 5341560; ; 	281560623
2840	whittier; 1900 w. 23rd st.; 60608; 5354590; ; 	190060608
2841	williams; 2710 s.dearborn; 60616; 5349226; ; 	271060616
2842	woodlawn ec development ctr; 950 e 61st st; 60637; 6673300; ; 	95060637
2843	woodlawn ec development ctr i/t; 950 e 61st st; 60637; 6673300; ; 	95060637
2844	woodlawn t.w.o. infant toddler; 1445 e. 65th st.; 60637; 4931311; ; 	144560637
2845	woods; 6206 s. racine; 60636; 5359250; ; 	620660636
2846	woodson south; 4511 s. evans ave; 60653; 5351280; ; 	4444
2847	yates; 1839 n. richmond; 60647; 5344550; ; 	183960647
2848	ymca austin; 501 n. central; 60644; 2879120; ; 	50160644
2849	ymca duncan; 1001 w. roosevelt rd; 60608; 7385443; ; 	100160608
2850	ymca garfield; 7 n. homan av.; 60624; 2653900; ; 	760624
2851	ymca garfield i/t; 7 n. homan av.; 60624; 2653900; ; 	760624
2852	ymca high ridge; 2424 w touhy; 60645; 2716120; ; 	242460645
2853	ymca marshall hs infant/toddler; 3520 w. adams; 60647; 2650145; ; 	352060647
2854	ymca mccormick tribune; 1834 n. lawndale; 60647; 2352525; ; 	183460647
2855	ymca new city; 1515 n. halsted; 60622; 4407272; ; 	151560622
